EventCode,GTPVersion,Description,InformationElement,MessageType
28d6fe,GTPv1,Missing mandatory IE in GTPv1 message,ULI Timestamp,End Marker
28d6ff,GTPv1,Missing mandatory IE in GTPv1 message,ULI Timestamp,G-PDU
28d700,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
28d701,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Echo Request
28d702,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Echo Response
28d703,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Version Not Supported
28d704,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Node Alive Request
28d705,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Node Alive Response
28d706,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Redirection Request
28d707,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Redirection Response
28d708,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d710,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Create PDP Context Request
28d711,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Create PDP Context Response
28d712,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Update PDP Context Request
28d713,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Update PDP Context Response
28d714,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Delete PDP Context Request
28d715,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Delete PDP Context Response
28d716,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Initiate PDP Context Activation Request
28d717,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Initiate PDP Context Activation Response
28d718,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d71a,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Error Indication
28d71b,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,PDU Notification Request
28d71c,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,PDU Notification Response
28d71d,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,PDU Notification Reject Request
28d71e,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,PDU Notification Reject Response
28d71f,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Supported Extension Headers Notification
28d720,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Send Routeing Information for GPRS Request
28d721,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Send Routeing Information for GPRS Response
28d722,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Failure Report Request
28d723,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Failure Report Response
28d724,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Note MS GPRS Present Request
28d725,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Note MS GPRS Present Response
28d726,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d730,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Identification Request
28d731,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Identification Response
28d732,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,SGSN Context Request
28d733,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,SGSN Context Response
28d734,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,SGSN Context Acknowledge
28d735,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Forward Relocation Request
28d736,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Forward Relocation Response
28d737,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Forward Relocation Complete
28d738,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Relocation Cancel Request
28d739,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Relocation Cancel Response
28d73a,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Forward SRNS Context
28d73b,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Forward Relocation Complete Acknowledge
28d73c,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Forward SRNS Context Acknowledge
28d73d,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,UE Registration Query Request
28d73e,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,UE Registration Query Response
28d73f,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d746,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,RAN Information Relay
28d747,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d760,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MBMS Notification Request
28d761,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MBMS Notification Response
28d762,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MBMS Notification Reject Request
28d763,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MBMS Notification Reject Response
28d764,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Create MBMS Context Request
28d765,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Create MBMS Context Response
28d766,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Update MBMS Context Request
28d767,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Update MBMS Context Response
28d768,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Delete MBMS Context Request
28d769,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Delete MBMS Context Response
28d76a,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d770,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MBMS Registration Request
28d771,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MBMS Registration Response
28d772,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MBMS De-Registration Request
28d773,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MBMS De-Registration Response
28d774,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MBMS Session Start Request
28d775,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MBMS Session Start Response
28d776,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MBMS Session Stop Request
28d777,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MBMS Session Stop Response
28d778,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MBMS Session Update Request
28d779,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MBMS Session Update Response
28d77a,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d780,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MS Info Change Notification Request
28d781,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,MS Info Change Notification Response
28d782,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d7f0,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Data Record Transfer Request
28d7f1,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,Data Record Transfer Response
28d7f2,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d7fe,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,End Marker
28d7ff,GTPv1,Missing mandatory IE in GTPv1 message,Local Home Network ID (LHN-ID) with NSAPI,G-PDU
28d800,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
28d801,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Echo Request
28d802,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Echo Response
28d803,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Version Not Supported
28d804,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Node Alive Request
28d805,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Node Alive Response
28d806,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Redirection Request
28d807,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Redirection Response
28d808,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d810,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Create PDP Context Request
28d811,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Create PDP Context Response
28d812,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Update PDP Context Request
28d813,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Update PDP Context Response
28d814,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Delete PDP Context Request
28d815,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Delete PDP Context Response
28d816,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Initiate PDP Context Activation Request
28d817,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Initiate PDP Context Activation Response
28d818,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d81a,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Error Indication
28d81b,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,PDU Notification Request
28d81c,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,PDU Notification Response
28d81d,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,PDU Notification Reject Request
28d81e,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,PDU Notification Reject Response
28d81f,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Supported Extension Headers Notification
28d820,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Send Routeing Information for GPRS Request
28d821,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Send Routeing Information for GPRS Response
28d822,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Failure Report Request
28d823,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Failure Report Response
28d824,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Note MS GPRS Present Request
28d825,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Note MS GPRS Present Response
28d826,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d830,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Identification Request
28d831,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Identification Response
28d832,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,SGSN Context Request
28d833,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,SGSN Context Response
28d834,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,SGSN Context Acknowledge
28d835,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Forward Relocation Request
28d836,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Forward Relocation Response
28d837,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Forward Relocation Complete
28d838,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Relocation Cancel Request
28d839,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Relocation Cancel Response
28d83a,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Forward SRNS Context
28d83b,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Forward Relocation Complete Acknowledge
28d83c,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Forward SRNS Context Acknowledge
28d83d,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,UE Registration Query Request
28d83e,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,UE Registration Query Response
28d83f,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d846,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,RAN Information Relay
28d847,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d860,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MBMS Notification Request
28d861,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MBMS Notification Response
28d862,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MBMS Notification Reject Request
28d863,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MBMS Notification Reject Response
28d864,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Create MBMS Context Request
28d865,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Create MBMS Context Response
28d866,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Update MBMS Context Request
28d867,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Update MBMS Context Response
28d868,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Delete MBMS Context Request
28d869,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Delete MBMS Context Response
28d86a,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d870,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MBMS Registration Request
28d871,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MBMS Registration Response
28d872,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MBMS De-Registration Request
28d873,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MBMS De-Registration Response
28d874,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MBMS Session Start Request
28d875,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MBMS Session Start Response
28d876,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MBMS Session Stop Request
28d877,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MBMS Session Stop Response
28d878,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MBMS Session Update Request
28d879,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MBMS Session Update Response
28d87a,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d880,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MS Info Change Notification Request
28d881,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,MS Info Change Notification Response
28d882,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d8f0,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Data Record Transfer Request
28d8f1,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,Data Record Transfer Response
28d8f2,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d8fe,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,End Marker
28d8ff,GTPv1,Missing mandatory IE in GTPv1 message,CN Operator Selection Entity,G-PDU
28d900,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
28d901,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Echo Request
28d902,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Echo Response
28d903,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Version Not Supported
28d904,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Node Alive Request
28d905,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Node Alive Response
28d906,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Redirection Request
28d907,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Redirection Response
28d908,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d910,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Create PDP Context Request
28d911,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Create PDP Context Response
28d912,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Update PDP Context Request
28d913,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Update PDP Context Response
28d914,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Delete PDP Context Request
28d915,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Delete PDP Context Response
28d916,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Initiate PDP Context Activation Request
28d917,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Initiate PDP Context Activation Response
28d918,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d91a,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Error Indication
28d91b,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,PDU Notification Request
28d91c,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,PDU Notification Response
28d91d,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,PDU Notification Reject Request
28d91e,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,PDU Notification Reject Response
28d91f,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Supported Extension Headers Notification
28d920,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Send Routeing Information for GPRS Request
28d921,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Send Routeing Information for GPRS Response
28d922,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Failure Report Request
28d923,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Failure Report Response
28d924,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Note MS GPRS Present Request
28d925,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Note MS GPRS Present Response
28d926,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d930,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Identification Request
28d931,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Identification Response
28d932,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,SGSN Context Request
28d933,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,SGSN Context Response
28d934,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,SGSN Context Acknowledge
28d935,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Forward Relocation Request
28d936,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Forward Relocation Response
28d937,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Forward Relocation Complete
28d938,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Relocation Cancel Request
28d939,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Relocation Cancel Response
28d93a,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Forward SRNS Context
28d93b,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Forward Relocation Complete Acknowledge
28d93c,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Forward SRNS Context Acknowledge
28d93d,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,UE Registration Query Request
28d93e,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,UE Registration Query Response
28d93f,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d946,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,RAN Information Relay
28d947,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d960,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MBMS Notification Request
28d961,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MBMS Notification Response
28d962,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MBMS Notification Reject Request
28d963,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MBMS Notification Reject Response
28d964,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Create MBMS Context Request
28d965,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Create MBMS Context Response
28d966,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Update MBMS Context Request
28d967,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Update MBMS Context Response
28d968,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Delete MBMS Context Request
28d969,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Delete MBMS Context Response
28d96a,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d970,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MBMS Registration Request
28d971,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MBMS Registration Response
28d972,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MBMS De-Registration Request
28d973,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MBMS De-Registration Response
28d974,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MBMS Session Start Request
28d975,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MBMS Session Start Response
28d976,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MBMS Session Stop Request
28d977,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MBMS Session Stop Response
28d978,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MBMS Session Update Request
28d979,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MBMS Session Update Response
28d97a,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d980,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MS Info Change Notification Request
28d981,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,MS Info Change Notification Response
28d982,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d9f0,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Data Record Transfer Request
28d9f1,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,Data Record Transfer Response
28d9f2,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28d9fe,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,End Marker
28d9ff,GTPv1,Missing mandatory IE in GTPv1 message,UE Usage Type,G-PDU
28da00,GTPv1,Missing mandatory IE in GTPv1 message,Extended Common Flags II,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
28da01,GTPv1,Missing mandatory IE in GTPv1 message,Extended Common Flags II,Echo Request
28da02,GTPv1,Missing mandatory IE in GTPv1 message,Extended Common Flags II,Echo Response
28da03,GTPv1,Missing mandatory IE in GTPv1 message,Extended Common Flags II,Version Not Supported
28da04,GTPv1,Missing mandatory IE in GTPv1 message,Extended Common Flags II,Node Alive Request
28da05,GTPv1,Missing mandatory IE in GTPv1 message,Extended Common Flags II,Node Alive Response
28da06,GTPv1,Missing mandatory IE in GTPv1 message,Extended Common Flags II,Redirection Request
28da07,GTPv1,Missing mandatory IE in GTPv1 message,Extended Common Flags II,Redirection Response
28da08,GTPv1,Missing mandatory IE in GTPv1 message,Extended Common Flags II,For future use. Shall not be sent. If received shall be treated as an Unknown message.
28da10,GTPv1,Missing mandatory IE in GTPv1 message,Extended Common Flags II,Create PDP Context Request
28da11,GTPv1,Missing mandatory IE in GTPv1 message,Extended Common Flags II,Create PDP Context Response
28da12,GTPv1,Missing mandatory IE in GTPv1 message,Extended Common Flags II,Update PDP Context Request
28da13,GTPv1,Missing mandatory IE in GTPv1 message,Extended Common Flags II,Update PDP Context Response
28da14,GTPv1,Missing mandatory IE in GTPv1 message,Extended Common Flags II,Delete PDP Context Request
