EventCode,GTPVersion,Description,InformationElement,MessageType
238df2,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Extension Header Type List,For future use. Shall not be sent. If received shall be treated as an Unknown message.
238dfe,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Extension Header Type List,End Marker
238dff,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Extension Header Type List,G-PDU
238e00,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
238e01,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Echo Request
238e02,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Echo Response
238e03,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Version Not Supported
238e04,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Node Alive Request
238e05,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Node Alive Response
238e06,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Redirection Request
238e07,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Redirection Response
238e08,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,For future use. Shall not be sent. If received shall be treated as an Unknown message.
238e10,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Create PDP Context Request
238e11,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Create PDP Context Response
238e12,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Update PDP Context Request
238e13,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Update PDP Context Response
238e14,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Delete PDP Context Request
238e15,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Delete PDP Context Response
238e16,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Initiate PDP Context Activation Request
238e17,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Initiate PDP Context Activation Response
238e18,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,For future use. Shall not be sent. If received shall be treated as an Unknown message.
238e1a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Error Indication
238e1b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,PDU Notification Request
238e1c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,PDU Notification Response
238e1d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,PDU Notification Reject Request
238e1e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,PDU Notification Reject Response
238e1f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Supported Extension Headers Notification
238e20,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Send Routeing Information for GPRS Request
238e21,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Send Routeing Information for GPRS Response
238e22,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Failure Report Request
238e23,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Failure Report Response
238e24,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Note MS GPRS Present Request
238e25,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Note MS GPRS Present Response
238e26,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,For future use. Shall not be sent. If received shall be treated as an Unknown message.
238e30,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Identification Request
238e31,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Identification Response
238e32,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,SGSN Context Request
238e33,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,SGSN Context Response
238e34,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,SGSN Context Acknowledge
238e35,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Forward Relocation Request
238e36,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Forward Relocation Response
238e37,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Forward Relocation Complete
238e38,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Relocation Cancel Request
238e39,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Relocation Cancel Response
238e3a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Forward SRNS Context
238e3b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Forward Relocation Complete Acknowledge
238e3c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Forward SRNS Context Acknowledge
238e3d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,UE Registration Query Request
238e3e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,UE Registration Query Response
238e3f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,For future use. Shall not be sent. If received shall be treated as an Unknown message.
238e46,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,RAN Information Relay
238e47,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,For future use. Shall not be sent. If received shall be treated as an Unknown message.
238e60,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MBMS Notification Request
238e61,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MBMS Notification Response
238e62,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MBMS Notification Reject Request
238e63,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MBMS Notification Reject Response
238e64,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Create MBMS Context Request
238e65,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Create MBMS Context Response
238e66,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Update MBMS Context Request
238e67,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Update MBMS Context Response
238e68,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Delete MBMS Context Request
238e69,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Delete MBMS Context Response
238e6a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,For future use. Shall not be sent. If received shall be treated as an Unknown message.
238e70,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MBMS Registration Request
238e71,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MBMS Registration Response
238e72,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MBMS De-Registration Request
238e73,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MBMS De-Registration Response
238e74,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MBMS Session Start Request
238e75,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MBMS Session Start Response
238e76,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MBMS Session Stop Request
238e77,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MBMS Session Stop Response
238e78,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MBMS Session Update Request
238e79,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MBMS Session Update Response
238e7a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,For future use. Shall not be sent. If received shall be treated as an Unknown message.
238e80,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MS Info Change Notification Request
238e81,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,MS Info Change Notification Response
238e82,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,For future use. Shall not be sent. If received shall be treated as an Unknown message.
238ef0,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Data Record Transfer Request
238ef1,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,Data Record Transfer Response
238ef2,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,For future use. Shall not be sent. If received shall be treated as an Unknown message.
238efe,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,End Marker
238eff,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,Trigger Id,G-PDU
238f00,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,For future use. Shall not be sent. If received shall be treated as an Unknown message. shall be treated as an Unknown message.
238f01,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Echo Request
238f02,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Echo Response
238f03,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Version Not Supported
238f04,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Node Alive Request
238f05,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Node Alive Response
238f06,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Redirection Request
238f07,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Redirection Response
238f08,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,For future use. Shall not be sent. If received shall be treated as an Unknown message.
238f10,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Create PDP Context Request
238f11,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Create PDP Context Response
238f12,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Update PDP Context Request
238f13,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Update PDP Context Response
238f14,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Delete PDP Context Request
238f15,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Delete PDP Context Response
238f16,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Initiate PDP Context Activation Request
238f17,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Initiate PDP Context Activation Response
238f18,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,For future use. Shall not be sent. If received shall be treated as an Unknown message.
238f1a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Error Indication
238f1b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,PDU Notification Request
238f1c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,PDU Notification Response
238f1d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,PDU Notification Reject Request
238f1e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,PDU Notification Reject Response
238f1f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Supported Extension Headers Notification
238f20,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Send Routeing Information for GPRS Request
238f21,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Send Routeing Information for GPRS Response
238f22,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Failure Report Request
238f23,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Failure Report Response
238f24,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Note MS GPRS Present Request
238f25,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Note MS GPRS Present Response
238f26,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,For future use. Shall not be sent. If received shall be treated as an Unknown message.
238f30,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Identification Request
238f31,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Identification Response
238f32,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,SGSN Context Request
238f33,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,SGSN Context Response
238f34,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,SGSN Context Acknowledge
238f35,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Forward Relocation Request
238f36,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Forward Relocation Response
238f37,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Forward Relocation Complete
238f38,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Relocation Cancel Request
238f39,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Relocation Cancel Response
238f3a,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Forward SRNS Context
238f3b,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Forward Relocation Complete Acknowledge
238f3c,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,Forward SRNS Context Acknowledge
238f3d,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,UE Registration Query Request
238f3e,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,UE Registration Query Response
238f3f,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,For future use. Shall not be sent. If received shall be treated as an Unknown message.
238f46,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,RAN Information Relay
238f47,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,For future use. Shall not be sent. If received shall be treated as an Unknown message.
238f60,GTPv1,Invalid IE in GTPv1 message such as invalid IMSI,OMC Identity,MBMS Notification Request
